"id";"produto";"nome_busca";"cluster_sugerido";"subcluster_sugerido";"confianca";"motivo";"confirmado"
"4493";"NL OLEO DE ALHO CRU - 100 CÁP.";"OLEO DE ALHO CRU - 100 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4499";"AT PAZZE - ÓLEO DE ABACATE - 250ML";"PAZZE - ÓLEO DE ABACATE - 250ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4504";"SB OLEO DE ALHO - 60 CÁP.";"OLEO DE ALHO - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4508";"SB OLEO BANHO E MASS. - AMÊNDOA - 250ML";"OLEO BANHO E MASS. - AMÊNDOA - 250ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4513";"NF WELEDA - OLEO DE ARNICA - 50ML";"WELEDA - OLEO DE ARNICA - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4523";"VT OLEO DE COCO - 60 CÁP.";"OLEO DE COCO - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4531";"AF OLEO DE COCO EXTRA VIRGEM - 200ML";"OLEO DE COCO EXTRA VIRGEM - 200ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4538";"AT PAZZE - ÓLEO DE GIRASSOL - 250ML";"PAZZE - ÓLEO DE GIRASSOL - 250ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4551";"SB OLEO DE PRIMULA - 60 CÁP.";"OLEO DE PRIMULA - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4555";"WN OLEO ESSENCIAL - ALECRIM - 10ML";"OLEO ESSENCIAL - ALECRIM - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4557";"WN OLEO ESSENCIAL - CITRONELA - 10ML";"OLEO ESSENCIAL - CITRONELA - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4558";"WN OLEO ESSENCIAL - CRAVO FOLHA - 10ML";"OLEO ESSENCIAL - CRAVO FOLHA - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4560";"WN OLEO ESSENCIAL - EUCALIPTO - 10ML";"OLEO ESSENCIAL - EUCALIPTO - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4562";"WN OLEO ESSENCIAL - GRAPEFRUIT - 10ML";"OLEO ESSENCIAL - GRAPEFRUIT - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4563";"WN OLEO ESSENCIAL - LARANJA DOCE - 10ML";"OLEO ESSENCIAL - LARANJA DOCE - 10ML";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"4564";"WN OLEO ESSENCIAL - LAVANDA - 10ML";"OLEO ESSENCIAL - LAVANDA - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4565";"WN OLEO ESSENCIAL - LEMONGRASS - 5ML";"OLEO ESSENCIAL - LEMONGRASS - 5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4566";"WN OLEO ESSENCIAL - MELALEUCA - 10ML";"OLEO ESSENCIAL - MELALEUCA - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4567";"WN OLEO ESSENCIAL - MENTA PIPERITA - 10ML";"OLEO ESSENCIAL - MENTA PIPERITA - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4570";"SB OLEO DE ARNICA E CALÊND. - 250ML";"OLEO DE ARNICA E CALÊND. - 250ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4577";"WN OLEO VEGETAL - ABACATE - 50ML";"OLEO VEGETAL - ABACATE - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4605";"PM LEVE CROCK - PAL. SALG. LIN. DOURADA - 150G";"LEVE CROCK - PAL. SALG. LIN. DOURADA - 150G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4606";"PM LEVE CROCK - PAL. SALG. QUINOA E GERG. - 150G";"LEVE CROCK - PAL. SALG. QUINOA E GERG. - 150G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4607";"PM LEVE CROCK - PAL. SALG. MOURISCO - 150G";"LEVE CROCK - PAL. SALG. MOURISCO - 150G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4609";"PL SÓPÉS - PALMILHA COMFORT GEL - TAM. 43/44";"SÓPÉS - PALMILHA COMFORT GEL - TAM. 43/44";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4612";"PL SÓPÉS - PALMILHA COMFORT GEL - TAM. 39/40";"SÓPÉS - PALMILHA COMFORT GEL - TAM. 39/40";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4620";"PL SÓPÉS - PALMILHA SILIMAXX - TAM. 33/34";"SÓPÉS - PALMILHA SILIMAXX - TAM. 33/34";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4623";"PALMILHA SOCIAL GEL";"PALMILHA SOCIAL GEL";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4635";"AT PHINUS - MARACUJÁ E COCO - 25G";"PHINUS - MARACUJÁ E COCO - 25G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4637";"VT PICOLINATO DE CROMO - 60 CÁP.";"PICOLINATO DE CROMO - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4646";"PONTOS AURICULARES OURO - 70 UN.";"PONTOS AURICULARES OURO - 70 UN.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4652";"AS ECLAT - PO COMPACTO COR 03 - 9G";"ECLAT - PO COMPACTO COR 03 - 9G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4656";"POLEN APICOLA DESIDRATADO 45CAP 18G";"POLEN APICOLA DESIDRATADO 45CAP 18G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4686";"HB PROBIOVIT - 40 COMP.";"PROBIOVIT - 40 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4693";"BJ NATUCENTRO - EXTRATO AQUOSO - 30ML";"NATUCENTRO - EXTRATO AQUOSO - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4694";"AF PROPOLOTUS - 30ML";"PROPOLOTUS - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4695";"AF PROPOMALVA - 300G";"PROPOMALVA - 300G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4696";"AF PROPOMALVA SPRAY - 30ML";"PROPOMALVA SPRAY - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4698";"AF PROPOMAX SEM ALCOOL - 30ML";"PROPOMAX SEM ALCOOL - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4699";"AF PROPOMAX SPRAY - 30ML";"PROPOMAX SPRAY - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4700";"AF PROPOMEL - 300G";"PROPOMEL - 300G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4702";"TJ PROPS - PINGOS DE GENG. EXTRA FORTE - 50G";"PROPS - PINGOS DE GENG. EXTRA FORTE - 50G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4703";"HB PROSTATAL - 30 CÁP.";"PROSTATAL - 30 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4704";"TJ TRIADE - PROTETOR LABIAL";"TRIADE - PROTETOR LABIAL";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4715";"PL SÓPÉS - PROTETOR DE CALOSIDADE - TAM. U";"SÓPÉS - PROTETOR DE CALOSIDADE - TAM. U";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4716";"PL SÓPÉS - PROTETOR DE CALCANHAR - TAM. U";"SÓPÉS - PROTETOR DE CALCANHAR - TAM. U";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4717";"PL SÓ PÉS - PROTETOR DE JOANETE GEL - TAM. U";"SÓ PÉS - PROTETOR DE JOANETE GEL - TAM. U";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4718";"PL SÓPES - PROTETOR DE JOANETE - TAM. U";"SÓPES - PROTETOR DE JOANETE - TAM. U";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4719";"PL SÓPÉS - PROTETOR EM TIRAS - 20 UN.";"SÓPÉS - PROTETOR EM TIRAS - 20 UN.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4720";"HIDROCARE PROTETOR PLANTA DO PE";"HIDROCARE PROTETOR PLANTA DO PE";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4738";"NF VITALIN - INT. QUINOA FLOCOS - 120G";"VITALIN - INT. QUINOA FLOCOS - 120G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4742";"BJ VITALIN - INT. QUINOA TRICOLOR GRÃOS - 250G";"VITALIN - INT. QUINOA TRICOLOR GRÃOS - 250G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4755";"AS REPELENTE DE INSETOS - 120ML";"REPELENTE DE INSETOS - 120ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4756";"PF REPELENTE EXPOSIS EXTREME - 100ML";"REPELENTE EXPOSIS EXTREME - 100ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4758";"PF REPELENTE EXPOSIS INFANTIL - 100ML";"REPELENTE EXPOSIS INFANTIL - 100ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4777";"AS ECLAT - RIMEL PRETO - 8,5ML";"ECLAT - RIMEL PRETO - 8,5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4778";"PF RINOSORO SPRAY 0,9% - 50ML";"RINOSORO SPRAY 0,9% - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4779";"PF RINOSORO JET - 100ML";"RINOSORO JET - 100ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4780";"HB RINOSPRAY - 100ML";"RINOSPRAY - 100ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4802";"TA GIORNO - SAB. BAR. MAGNÓLIA E LICHIA - 180G";"GIORNO - SAB. BAR. MAGNÓLIA E LICHIA - 180G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4803";"TA GIORNO - SAB. BAR. TULIPA E CEDRO - 180G";"GIORNO - SAB. BAR. TULIPA E CEDRO - 180G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4816";"TA GIORNO - SAB. BAR. LAVANDA E VANILLA - 180G";"GIORNO - SAB. BAR. LAVANDA E VANILLA - 180G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4841";"TA GIORNO - SAB LÍQ. FLOR DE LARANJEIRA - 500ML";"GIORNO - SAB LÍQ. FLOR DE LARANJEIRA - 500ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4906";"AS ECLAT - SENSI COLOR 5.0 - 60G";"ECLAT - SENSI COLOR 5.0 - 60G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4907";"AS ECLAT - SENSI COLOR 7.0 - 60G";"ECLAT - SENSI COLOR 7.0 - 60G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4950";"AS SOLUÇÃO ADF PLUS - 480ML";"SOLUÇÃO ADF PLUS - 480ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4974";"NP BOIRON - STODAL - 150ML";"BOIRON - STODAL - 150ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4992";"SN SUPRINUTRI - FRUTAS VERM. - 400G";"SUPRINUTRI - FRUTAS VERM. - 400G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4993";"SN SUPRINUTRI - BAUNILHA - 400G";"SUPRINUTRI - BAUNILHA - 400G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4994";"SN SUPRINUTRI - CHOCOLATE - 400G";"SUPRINUTRI - CHOCOLATE - 400G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"4998";"PM LEVE CROCK - TABLET. DE CHIA - 150G";"LEVE CROCK - TABLET. DE CHIA - 150G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"4999";"PM LEVE CROCK - TABLET. DE GERGILIM - 150G";"LEVE CROCK - TABLET. DE GERGILIM - 150G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5014";"SN THERMO ENERGY - ABAC. E HORT. - 300G";"THERMO ENERGY - ABAC. E HORT. - 300G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5023";"WN ÓLEO ESSÊN. - TOMILHO - 10ML";"ÓLEO ESSÊN. - TOMILHO - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5025";"TORNOZELEIRA NEO G";"TORNOZELEIRA NEO G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5028";"KB BAR. DE CER. - TORTA DE BANANA - 20G";"BAR. DE CER. - TORTA DE BANANA - 20G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5038";"PF TYLENOL BEBÊ - 15ML";"TYLENOL BEBÊ - 15ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5043";"PF FQM - UMCKAN - 50ML";"UMCKAN - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5069";"VT VITA CA CONTROL - 60 CÁP.";"VITA CA CONTROL - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5084";"VITAPLANKTA POS-SOL";"VITAPLANKTA POS-SOL";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5085";"VT VITA CA - ÓLEO DE COCO - 60 CÁP.";"VITA CA - ÓLEO DE COCO - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5086";"NF WELEDA - INFLUDORON - 20G";"WELEDA - INFLUDORON - 20G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5091";"EM WELEDA - OLEO DE CALENDULA BABY - 200ML";"WELEDA - OLEO DE CALENDULA BABY - 200ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5121";"FL ZEDOÁRIA - 30G";"ZEDOÁRIA - 30G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5134";"LB AGRILAM - 300G";"AGRILAM - 300G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5135";"SR ADV - ÁGUA OXIGENADA 10VOL. - 100ML";"ÁGUA OXIGENADA 10VOL. - 100ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5137";"AGULHA P/ ACUPUNTURA 0,25 X 40 MM UNIDADE";"AGULHA P/ ACUPUNTURA 0,25 X 40 MM UNIDADE";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5141";"AGULHA UNIDADE C/ 10";"AGULHA UNIDADE C/ 10";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5142";"PF MEDLEY - ALBENDAZOL - 1 COMP.";"MEDLEY - ALBENDAZOL - 1 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5148";"AS ALIVIO STING - 15ML";"ALIVIO STING - 15ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5181";"SR BAND-AID - 40 UN.";"AID - 40 UN.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5183";"SR BAND-AID - 16 UN.";"AID - 16 UN.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5184";"PF BAND-AID VARIADOS - 30 UN.";"AID VARIADOS - 30 UN.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5220";"AS ECLAT - BATOM COR 01 - 3,5G";"ECLAT - BATOM COR 01 - 3,5G";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"5221";"AS ECLAT - BATOM COR 02 - 3,5G";"ECLAT - BATOM COR 02 - 3,5G";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"5222";"AS ECLAT - BATOM COR 03 - 3,5G";"ECLAT - BATOM COR 03 - 3,5G";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"5223";"AS ECLAT - BATOM COR 05 - 3,5G";"ECLAT - BATOM COR 05 - 3,5G";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"5227";"AS ECLAT - BATOM COR 09 - 3,5G";"ECLAT - BATOM COR 09 - 3,5G";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"5228";"AS ECLAT - BATOM COR 10 - 3,5G";"ECLAT - BATOM COR 10 - 3,5G";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"5231";"NF HEEL - BERBERIS HOMACCORD - 30ML";"BERBERIS HOMACCORD - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5236";"SB BETACAROTENO - 60 CÁP.";"BETACAROTENO - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5244";"AS ECLAT - BLUSH COR 01 - 2,5G";"ECLAT - BLUSH COR 01 - 2,5G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5248";"LB BROMELAM - 300G";"BROMELAM - 300G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5249";"VT BRONVITA SPRAY - 35ML";"BRONVITA SPRAY - 35ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5250";"NF WELEDA - BRYOPHYLLUM - 50ML";"WELEDA - BRYOPHYLLUM - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5252";"VT CALCIO DE OSTRA - 60 CÁP.";"CALCIO DE OSTRA - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5253";"SB CÁLCIO E FÓSFORO - 60 CÁP.";"CÁLCIO E FÓSFORO - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5258";"HB CASCARA SAGRADA - 45 CÁP.";"CASCARA SAGRADA - 45 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5259";"HB CASTANHA DA ÍNDIA - 45 COMP.";"CASTANHA DA ÍNDIA - 45 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5283";"PF CEWIN 1G - 10 COMP.";"CEWIN 1G - 10 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5285";"PF CEWIN - 20ML";"CEWIN - 20ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5366";"SB CLORELLA - 60 CÁP.";"CLORELLA - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5369";"SB COGUMELO - 60 CÁP.";"COGUMELO - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5384";"AP COMPLEXO HOMEOPÁTICO 04 - 60 COMP.";"COMPLEXO HOMEOPÁTICO 04 - 60 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5387";"AP COMPLEXO HOMEOPÁTICO 11 - 60 COMP.";"COMPLEXO HOMEOPÁTICO 11 - 60 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5391";"AP COMPLEXO HOMEOPÁTICO 20 - 60 COMP.";"COMPLEXO HOMEOPÁTICO 20 - 60 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5393";"AP COMPLEXO HOMEOPÁTICO 24 - 60 COMP.";"COMPLEXO HOMEOPÁTICO 24 - 60 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5394";"AP COMPLEXO HOMEOPÁTICO 28 - 60 COMP.";"COMPLEXO HOMEOPÁTICO 28 - 60 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5396";"AP COMPLEXO HOMEOPÁTICO 34 - 60 COMP.";"COMPLEXO HOMEOPÁTICO 34 - 60 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5418";"AS ECLAT - CORRETIVO FACIAL COR 01 - 8ML";"ECLAT - CORRETIVO FACIAL COR 01 - 8ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5419";"SR COTONETES - 150 UN.";"COTONETES - 150 UN.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5420";"PF COTONETES - 75 UN.";"COTONETES - 75 UN.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5442";"AT ARDRAK - CRISTAIS GENG. LIMÃO - 15G";"ARDRAK - CRISTAIS GENG. LIMÃO - 15G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5464";"AS USO DIARIO - DESODORANTE ROLL ON - 50ML";"USO DIARIO - DESODORANTE ROLL ON - 50ML";"Dermatológico";"Higiene";70;"classificação automática de baixa confiança";0
"5472";"WN DRIFT AROMA 5 EM 1  HATHAS";"DRIFT AROMA 5 EM 1  HATHAS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"5577";"AS ECLAT - ESMALTE BASE SEDA - 7ML";"ECLAT - ESMALTE BASE SEDA - 7ML";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"5583";"AS ECLAT - ESMALTE CRAVO BRANCO - 7ML";"ECLAT - ESMALTE CRAVO BRANCO - 7ML";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
